,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,measles,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,population,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts
10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0979381556173553,0.5423261445466404,0.5208135082299097,1.207172104324294,0.5964789364765735,-1.135440583934375,-0.4746651917815385,-0.03821451727299523,-1.0263595045178318,-0.7027279897188412,1.3437458311388844,-0.6838598306629791,-0.32405455691269935,-0.47878472028380664,-0.05624264983114325,2.818421762147775,-0.8829313203935741,-0.8397943562717216,-0.8239228114314615,-1.7830648586882116,-0.769257470989082,1.018343781630255,-1.2403819537802683
11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0558479867251656,0.7592566023652966,0.4630374315649482,1.116459853046063,0.5179989942054678,-1.135440583934375,-0.39613221993029724,0.05095294744068515,-0.9810349840780138,-0.6173091572231956,0.7967161806014507,-0.599509715702039,-0.32405455691269935,-0.5145564413682537,-0.04941996368391276,2.7756981342957414,-0.8382367126760517,-0.8116738342493758,-0.7356976209619678,-1.6508725616022135,-0.7636979101463262,1.015199394178051,-1.2181340171797825
12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0242803600560242,0.9761870601839528,0.4120326240184529,1.0319585306841792,0.4481327041348491,-1.135440583934375,-0.4353987058559179,0.031273409330048664,-0.9357104636381973,-0.6600185734710183,1.064061498533279,-0.641684773182509,-0.32405455691269935,-0.4702666953770553,-0.04176917492160487,2.7329745064437088,-0.7935421049585293,-0.769493051215857,-0.6474724304924742,-1.5169608571319577,-0.7488724145656437,0.7458477613039274,-1.1958860805792966
13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.9821901911638352,1.193117518002609,0.35199421266738357,0.9510530092738655,0.3773093415975099,-1.135440583934375,-0.5531981636327797,-0.17396849919548324,-0.8903859431983793,-0.8735656547101324,0.9036543077741823,-0.7682099456239191,-0.32405455691269935,-0.4730576397375331,-0.03364204394708433,2.6688890646656587,-0.748847497241007,-0.7366857755231204,-0.6180640336693097,-1.3813240893321022,-0.745166040670473,1.114081465049341,-1.162514175678568
14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.9821901911638352,1.4100479758212652,0.3419937842249288,0.8768487532732945,0.3170137761940994,-1.135440583934375,-0.6317311354840209,-0.1685696878553971,-0.7997369023187447,-1.0444033197014235,0.9242193322304765,-0.8525600605848591,-0.32405455691269935,-0.4744488357443885,-0.02557353970637458,2.626165436813626,-0.7041528895234845,-0.7085652535007745,-0.5886556368461454,-1.243957116434153,-0.8734167728656775,1.4070160038149906,-1.140266239078082
15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4455405377884245,1.6269784336399213,0.3318054106675153,0.8054230707353001,0.26533186299117617,-1.135440583934375,-0.5139316777071591,-0.1109243151596389,-0.7544123818789267,-3.2652929645882085,0.9159933224479588,-0.7260348881434491,-0.32405455691269935,-0.4765257416788694,-0.017930079285793044,2.5834418089615934,-0.6594582818059622,-0.6945049924896016,-0.559247240022981,-1.1048362863030394,-0.9071507985871801,1.6406083335116717,-1.1068943341773534
16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35417267116316714,-1.6269784336399213,-0.7788549349360578,-0.3045353048150899,-0.5366948641208554,-0.22342592392611815,0.7033293859870798,-0.15376649547129,0.10675350647760373,0.6212639139636652,0.13452239310876724,0.6235669512315911,-0.32405455691269935,-0.4333236261825476,-0.24719725019460737,-0.6849157217189321,-0.8158894088172906,0.1350504071696009,-0.38279685908399413,0.24846124172799247,-0.5987642718112337,0.09654928002760084,-0.21697687015792103
17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4593980933936398,-1.4100479758212652,-0.8285353850445882,-0.34686768874493107,-0.5424372989211803,-0.07600437614396162,0.7033293859870798,-0.20984447132637807,0.10675350647760373,0.6212639139636652,0.02758426593603586,0.6235669512315911,-0.32405455691269935,-0.4222819396621557,-0.24718992185288102,-0.6849157217189321,-0.7711948010997682,0.16317092919194678,-0.4122052559071585,0.2496402492435732,-0.5684955516673404,0.07860524784185849,-0.17248099695694938
18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4278304667244983,-1.193117518002609,-0.8119105469223327,-0.38446015323861227,-0.552965096055109,-0.2059352318163708,0.7033293859870798,-0.21001862653089698,0.1520780269174218,0.663973330211488,0.15097441267380285,0.6657420087120611,-0.32405455691269935,-0.413030696943178,-0.24721923521978642,-0.7062775356449487,-0.7265001933822458,0.2006649585550746,-0.38279685908399413,0.2508506215469645,-0.5561409720167717,0.12902633329071955,-0.1279851237559777
19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37521775560926196,-0.9761870601839528,-0.7731055627449719,-0.4122458878643767,-0.5654070381224796,-0.06600969493839166,0.7425958719127005,-0.2107152473489726,0.19740254735723825,0.6212639139636652,0.13863539800002606,0.6235669512315911,-0.32405455691269935,-0.5053435462474473,-0.24727786195359722,-0.7276393495709652,-0.6818055856647234,0.2194119732366385,-0.38279685908399413,0.2516650776763493,-0.5295786257680489,0.11821540100541458,-0.07236528225476319
20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3962628400553568,-0.7592566023652966,-0.8204563675913394,-0.4431370869483149,-0.5654070381224796,-0.0035429374035795594,0.8211288437639417,-0.21080232495123205,0.24272706779705633,0.663973330211488,0.1838784518038741,0.6235669512315911,-0.32405455691269935,-0.34270240083249154,-0.24737313039603975,-0.7490011634969816,-0.6147636740884398,0.25221924892937536,-0.32398006543766483,0.2520815609243302,-0.4993099056241556,0.18335812393185402,-0.02786940905379152
21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44887555117059313,-0.5423261445466404,-0.7825587649457328,-0.4689614756004959,-0.5740206903229668,0.1513746212827545,0.781862357838321,-0.2108894025534915,0.2880515882368744,0.6212639139636652,0.07694032463114273,0.6657420087120611,-0.32405455691269935,-0.49880977432000245,-0.24750504054711403,-0.7490011634969816,-0.5477217625121562,0.2709662636109393,-0.3533884622608292,0.2520712773873434,-0.46533481158509166,0.12218874330764964,0.027750432447423003
22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5225333467319243,-0.32539568672798425,-0.8258822993520314,-0.4962568737328645,-0.5845484874568956,0.18885467580364163,0.781862357838321,-0.2054905912134054,0.3333761086766909,0.6212639139636652,-0.029997802541588642,0.6235669512315911,-0.32405455691269935,-0.5166312020586562,-0.2476809207485464,-0.7703629774229982,-0.4806798509358726,0.3225205539852395,-0.17693808132184236,0.2516460531329236,-0.4109746611225893,0.1383555391160846,0.0944942422488804
23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7014165645237281,-0.10846522890932808,-0.8206084720099572,-0.5186489069312747,-0.5883767773237788,0.2563187739412388,0.781862357838321,-0.20949616091734025,0.3787006291165089,0.7066827464593108,0.06871431484862474,0.6657420087120611,-0.32405455691269935,-0.49267531555304606,-0.2478934426586105,-0.7917247913490146,-0.4136379393595891,0.3553278296779763,-0.1181212876755136,0.2507986896851796,-0.3782350250485822,0.21295467722718872,0.1501140837500949
24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6382813111854436,0.10846522890932808,-0.8127917035543252,-0.5410409401296848,-0.587419704857058,0.2638147848454163,0.8211288437639417,-0.21141186816704824,0.42402514955632536,0.7066827464593108,-0.025884797650329826,0.7079170661925311,-0.32405455691269935,-0.4872413401441509,-0.2481206212521273,-0.7917247913490146,-0.3465960277833054,0.40219536638188613,-0.0004877003828555204,0.2495219885682203,-0.3176975847607955,0.19574914439810387,0.20573392525130946
25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7224616489698215,0.32539568672798425,-0.807524869518854,-0.563432973328095,-0.592205067190662,0.308790850270481,0.781862357838321,-0.21141186816704824,0.46934966999614347,0.663973330211488,-0.058788836780401074,0.6657420087120611,-0.32405455691269935,-0.21872270996211265,-0.24834047150391775,-0.8130866052750312,-0.27955411620702186,0.4396893957450139,0.058329093263473256,0.24778252828683847,-0.2898997805470159,0.22288353678411424,0.27247773505276707
26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7329841911928696,0.5423261445466404,-0.8017842389610219,-0.5902380349670678,-0.5912479947239412,0.18135866489946434,0.8211288437639417,-0.21054109214445368,0.5146741904359615,0.7066827464593108,-0.24387405688705174,0.7079170661925311,-0.32405455691269935,-0.4830915760695091,-0.24852368004707648,-0.8344484192010477,-0.190164900771977,0.45843641042657785,0.14655428373296694,0.24561630122048825,-0.288664322581959,0.15806527772533419,0.33922154485422423
27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7750743600850578,0.7592566023652966,-0.8040422028305028,-0.6157355326236515,-0.5960333570575452,0.20384669761199667,0.8211288437639417,-0.20897369530378354,0.559998710875778,0.7066827464593108,-0.09169287591047232,0.7079170661925311,-0.32405455691269935,-0.19512947034738432,-0.2486629185398771,-0.8344484192010477,-0.10077568533693236,0.5193642081416605,0.38182145831828307,0.2429965701730032,-0.24542329380496852,0.30349904595165117,0.40596535465568184
28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8066419867542007,0.9761870601839528,-0.8043018293381433,-0.6459729497163952,-0.6017757918578699,0.1463772806799694,0.8211288437639417,-0.21062816974671314,0.6053232313155961,0.7066827464593108,-0.14104893460557918,0.7079170661925311,-0.32405455691269935,-0.20897421525132154,-0.24877284366577232,-0.8558102331270642,-0.011386469901887493,0.5849787595271342,0.6464970297267632,0.24814348043508846,-0.24604102278749695,0.35244471946263234,0.46158519615689636
29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8382096134233422,1.193117518002609,-0.8292976554643279,-0.6765372578047361,-0.6008187193911492,0.05142780922705503,0.8211288437639417,-0.21141186816704824,0.6506477517554125,0.7066827464593108,-0.11225790036676676,0.7079170661925311,-0.32405455691269935,-0.1967695007907756,-0.2488461270830358,-0.8771720470530807,0.07800274553315717,0.6177860352198711,0.6464970297267632,0.33044519782776577,-0.2188609475562458,0.3706573668037594,0.5283290059583535
30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8697772400924838,1.4100479758212652,-0.8468642297370255,-0.6979486180163547,-0.6056040817247531,-0.011038948307757075,0.781862357838321,-0.21141186816704824,0.6959722721952306,0.663973330211488,-0.021771792759071013,0.6657420087120611,-0.32405455691269935,-0.1850079682823866,-0.2489047538168466,-0.8771720470530807,0.18973926482696316,0.627159542560653,0.6464970297267632,0.40860573487570423,0.08807428165152863,0.36840332469401227,0.5950728157598112
31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9013448667616253,1.6269784336399213,-0.9000098632673994,-0.712168376324834,-0.6075182266581948,0.011449084404775248,0.8211288437639417,-0.21141186816704824,0.7412967926350487,0.7066827464593108,0.02758426593603586,0.7079170661925311,-0.32405455691269935,-0.23040157231695169,-0.24894139552547834,-0.8771720470530807,0.30147578412076914,0.631846296231044,0.6464970297267632,0.40962483339113387,0.11708682560515174,0.4186232461661454,0.6618166255612687
32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21737962226355298,-1.6269784336399213,-0.4660032449024219,0.14967973356725933,-0.3902627767125728,-1.0754724967009552,-0.18169377653018776,-0.21141186816704824,-0.30116717748075245,0.15146033523761457,-1.0047799617699484,0.15964131894642108,-0.32405455691269935,-0.39086213821955573,-0.04264124758704035,0.255004091025794,-0.011386469901887493,0.04131533376178136,-0.38279685908399413,0.34978698837011013,-0.40788601620994713,-1.040354757694867,0.25022979845228094
33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22790216448660114,-1.4100479758212652,-0.4934170067866334,0.12941249184023107,-0.38834863177913126,-1.0804698373037402,-0.06562604841871462,0.022478571501843864,-0.25584265704093595,0.27958858398108294,-0.8608247905758871,0.2861664913878311,-0.32405455691269935,-0.3926383380180466,-0.03963662747923744,0.23364227709977758,0.07800274553315717,0.07880936312490919,-0.32398006543766483,0.3640471691102374,-0.3720577352232978,-0.8989991439447157,0.30584963995349546
34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24894724893269446,-1.193117518002609,-0.5292393456977658,0.08920489938177212,-0.4036617912466641,-1.047987123385638,-0.1528647121505736,0.29903703627786815,-0.25584265704093595,0.15146033523761457,-0.906067844379735,0.15964131894642108,-0.32405455691269935,-0.38960895576342935,-0.03668330576351898,0.21228046317376115,0.16739196096820202,0.12099014615842799,-0.26516327179133603,0.3780620874932207,-0.34796630490468883,-0.9426964046206979,0.372593449754953
35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25946979115574265,-0.9761870601839528,-0.5419042239560071,0.04033469553998633,-0.3998335013797809,-1.052984463988423,-0.11217746327176144,1.1273191889697898,-0.2105181366011179,0.19416975148543736,-0.9595369079661007,0.2018163764268911,-0.32405455691269935,-0.49770018737285493,-0.03368601399744242,0.19091864924774454,0.2567811764032469,0.16785768286233776,-0.14752968449867798,0.39182351668946974,-0.3053430051102268,-0.9949677939678945,0.4393372595564106
36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3226050444940256,-0.7592566023652966,-0.6123495496958374,-0.02177459362348708,-0.42471738551452176,-1.0254990906731056,0.11433209710277067,0.07498636566429433,-0.16519361616129985,0.15146033523761457,-0.9842149373136541,0.15964131894642108,-0.32405455691269935,-0.32938133087408084,-0.030549483738565242,0.1695568353217281,0.34617039183829157,0.21472521956624754,-0.08871289085234921,0.40533248505268377,-0.2763097429313903,-1.0180522982400633,0.49495710105762514
37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3857402978323101,-0.5423261445466404,-0.6632931658095553,-0.08584522876054389,-0.4400305449820545,-1.0130057391661433,0.1928650689540119,-0.01095922776578628,-0.11986909572148338,0.23687916773326015,-1.107605084051421,0.2439914339073611,-0.32405455691269935,-0.5169238458367303,-0.027193103227897607,0.1695568353217281,0.4355596072733364,0.24753249525898438,-0.0004877003828555204,0.41858333663751934,-0.2330687141543998,-1.1432240415210129,0.5617009108590824
38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4383530089475465,-0.32539568672798425,-0.7039872169330827,-0.14795451792401743,-0.45151541458270417,-1.047987123385638,-2.7521213754675338,-0.12921061163412412,-0.11986909572148338,0.5358450814680197,-1.0582490253563144,0.5392168362706511,-0.32405455691269935,-0.2661600172524409,-0.02359488744026047,0.14819502139571147,0.5249488227083811,0.27565301728133024,0.08773749008663817,0.4315889258652102,-0.20835955485326238,-1.0946238055651774,0.6284447206605399
39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4804431778397346,-0.10846522890932808,-0.7332113710641758,-0.2097369160918936,-0.4610861392499122,-1.0279977609744981,-2.712854889541913,-0.21141186816704824,-0.07454457528166532,0.5358450814680197,-0.8690508003584049,0.5392168362706511,-0.32405455691269935,-0.23179247801143815,-0.019740179692201133,0.12683320746969506,0.6366853420021871,0.2944000319628936,0.08773749008663817,0.44434205425986595,-0.1620298811636297,-0.9056688111435908,0.6951885304619971
40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5120108045088761,0.10846522890932808,-0.7587421851454986,-0.26383737586323497,-0.4725710088505618,-1.0230004203717131,0.5069969563589768,-0.19251602847674681,-0.029220054841848857,0.4077168327245513,-0.7127566144905665,0.4548667213097111,-0.32405455691269935,-0.483026134622173,-0.015606994958540552,0.12683320746969506,0.7260745574372319,0.3272073076556305,0.17596268055613132,0.4568545478890212,-0.14226255372271976,-0.7515046809805332,0.7619323402634547
41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5435784311780191,0.32539568672798425,-0.772230525256257,-0.3078042147710622,-0.4783134436508866,-1.0130057391661433,0.6247964141358386,-0.2020945647252867,0.016104465597969214,0.49313566522019686,-0.23564804710453374,0.5392168362706511,-0.32405455691269935,-0.23663847527106047,-0.011188004897552378,0.12683320746969506,0.8378110767310378,0.3647013370187583,0.32300466467195377,0.4690698472992475,-0.1410270957576629,-0.2824722887544328,0.839800118365155
42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5751460578471607,0.5423261445466404,-0.794100343330849,-0.3383685228594031,-0.4897983132515363,-1.0254990906731056,0.6640629000614592,-0.20244287513432452,0.06142898603778728,0.5358450814680197,-0.3343601644947475,0.5392168362706511,-0.32405455691269935,-0.19321479673437866,-0.006475881167510261,0.10547139354367863,0.9495475960248438,0.4068821200522771,0.47004664878777624,0.4810157180404096,-0.11384702052641171,-0.3806249914022734,0.9065439281666126
43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5961911422932554,0.7592566023652966,-0.8068945977612483,-0.35618408211945196,-0.4993690379187442,-0.9980137173577883,0.6640629000614592,-0.20165917671398945,0.06142898603778728,0.5358450814680197,-0.2644390813433462,0.5392168362706511,-0.32405455691269935,-0.12245470811875067,-0.0014632954266878538,0.10547139354367863,1.0612841153186499,0.45374965675618684,0.5876802360804343,0.4926870183440136,-0.09778606698067238,-0.3197186926985748,0.9844117062683129
44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6172362267393487,0.9761870601839528,-0.8192342872624451,-0.37007694943233427,-0.5012831828521859,-0.9730270143438634,0.6640629000614592,-0.20984447132637807,0.10675350647760373,0.5358450814680197,0.08516633441366035,0.5392168362706511,-0.32405455691269935,-0.1127722713400015,0.0038350956414621466,0.10547139354367863,1.195367938471217,0.4912436861193147,0.7053138233730923,0.5040960884544446,-0.08110738445240462,-0.022691587790237482,1.0622794843700132
45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6382813111854436,1.193117518002609,-0.8346689520171829,-0.373182413890508,-0.5070256176525106,-1.0055097282619658,0.6640629000614592,-0.20923492811056188,0.1520780269174218,0.5358450814680197,0.48824081375703293,0.5392168362706511,-0.32405455691269935,-0.11956148309549633,0.009375321986581649,0.10547139354367863,1.329451761623784,0.5146774544712696,0.7053138233730923,0.5152454992559485,-0.06628188887172216,-0.008408126747689763,1.1290232941714706
46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6488038534084918,1.4100479758212652,-0.8493316431392696,-0.37367275038390374,-0.5070256176525106,-1.135440583934375,0.6640629000614592,-0.21141186816704824,0.19740254735723825,0.5358450814680197,0.525257857778363,0.5392168362706511,-0.32405455691269935,-0.4791847480874471,0.015120741900038911,0.10547139354367863,1.4635355847763516,0.5334244691528335,0.7053138233730923,0.5261501618771581,0.6104368186261632,0.19883374985404417,1.206891072273171
47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6698489378545851,1.6269784336399213,-0.8628163991803939,-0.36811560345875083,-0.5070256176525106,-1.0591318392993816,0.6640629000614592,-0.20592597922470265,0.24272706779705633,0.5358450814680197,0.0832623383945525,0.5392168362706511,-0.32405455691269935,-0.2173623408928308,0.021012728648023143,0.10547139354367863,1.5976194079289185,0.5427979764936154,0.7053138233730923,0.5368100763180731,0.7990436761938321,0.3735863241467999,1.2847588503748713
48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.518481355728736,-1.6269784336399213,1.6465925085460924,3.43346322983922,4.2362255274157805,-0.6756852484781578,-2.2495620346922136,-0.01818666875332092,-1.479604708916006,-3.393421213331677,-1.2926903041580717,-2.2865120149208393,0.04961739065010079,-0.4786409881344728,-0.14997946885286753,1.1949239037705204,-1.1734462705574698,-1.1491200985175258,-2.176709065297028,-2.1538917733302996,-0.7334291900024328,-1.68075221402037,-1.28487782698124
49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.4763911868365467,-1.4100479758212652,1.5489423459568192,3.2925732107368137,4.00748520786951,-0.4932823164765065,-1.6919054160731513,0.5762921218719681,-1.434280188476188,-1.770463395914411,-0.22742203732201613,-1.8647614401161392,0.06928433525866924,-0.4807683532727486,-0.14594155256164948,1.1735620898445038,-1.1734462705574698,-1.106939315484007,-2.0296670811812056,-2.0967996326848537,-0.7272519001771484,-0.6373828662848398,-1.262629890380754
50,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.3922108490521685,-1.193117518002609,1.392704008973297,3.1175230825944977,3.7701312361227504,-0.43331422924308693,-1.6890605476131288,0.8287300908221238,-1.3889556680363715,-1.941301060905702,-0.9471978932923241,-1.7382362676747292,0.10861822447580605,-0.46725601252555077,-0.14174241275245178,1.1308384619924707,-1.1510989666987086,-1.0600717787800973,-1.9120334938885475,-2.039102305887712,-0.702542740876011,-1.1050132507036434,-1.2292579854800254
51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.360643222383027,-0.9761870601839528,1.2939427847974534,2.9122355373594386,3.5145928875082975,-0.26590331904979037,-2.690187179369365,-0.10726705586474185,-1.3436311475965534,-3.350711797083854,-0.6263835117741295,-3.2987133944521196,0.12828516908437448,-0.46226872794112744,-0.13733075103318995,1.0881148341404379,-1.1287516628399472,-1.0366380104281425,-1.7943999065958895,-1.9883494516180154,-0.6945122641031413,-1.01647200042259,-1.2070100488795394
52,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.329075595713885,-0.7592566023652966,1.212245228733211,2.7049866461507954,3.2504408866933563,-0.2559086378442205,-2.6330552909861673,-0.20888661770152409,-1.252982106716919,-3.350711797083854,-0.5029933650363625,-3.2987133944521196,0.14795211369294295,-0.50883555612445,-0.1326625973535059,1.045391206288405,-1.106404358981186,-0.9944572273946238,-1.647357922480067,-1.937576030274344,-0.6784513105574019,-0.8465980891355727,-1.1847621122790537
53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.2975079690447435,-0.5423261445466404,1.1146588800666906,2.4926709445103956,2.9441776973426994,0.12139057766604466,-1.592889432288262,-0.18894584678410922,-1.2076575862771008,-1.8558822284100565,-0.7538866634031557,-1.8647614401161392,0.1676190583015114,-0.4137355423632633,-0.1277086383464943,1.0240293923623882,-1.106404358981186,-0.9429029370203231,-1.5297243351874092,-1.8869460642716447,-0.6481825904135086,-1.2984011831055275,-1.1513902073783249
